language,country,main_group,subgroup,product-name,product-number,file-path
fr,FR,control-systems,self-acting-controls,2-voies,s21-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/2-voies-ti-s21-07-fr.ashx?rev=38b3f119649a4d528743e6b201082738
de,DE,control-systems,pneumatic-actuators,200_600_4000,12148,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/200_600_4000-ti-12148-de.ashx?rev=3cdeb9ee2dbb4fecba1110a31cf7b30e
de,CH,control-systems,pneumatic-actuators,200_600_4000,12148,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/200_600_4000-ti-12148-de.ashx?rev=3cdeb9ee2dbb4fecba1110a31cf7b30e
de,CH,control-systems,pneumatic-actuators,200_series_dr,12146,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/200_series_dr-ti-12146-de.ashx?rev=c0b47f6045f64a0cb8797583555671d3
de,DE,control-systems,pneumatic-actuators,200_series_dr,12146,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/200_series_dr-ti-12146-de.ashx?rev=c0b47f6045f64a0cb8797583555671d3
de,CH,control-systems,pneumatic-actuators,200_series_tr,12145,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/200_series_tr-ti-12145-de.ashx?rev=703587de6e1942bd9f819deb88fed520
de,DE,control-systems,pneumatic-actuators,200_series_tr,12145,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/200_series_tr-ti-12145-de.ashx?rev=703587de6e1942bd9f819deb88fed520
fr,CH,control-systems,self-acting-controls,37d-37de,p102-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/37d-37de-ti-p102-01-fr.ashx?rev=454ec015093a46958f6089693a6bb4df
fr,FR,control-systems,self-acting-controls,37d-37de,p102-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/37d-37de-ti-p102-01-fr.ashx?rev=454ec015093a46958f6089693a6bb4df
it,IT,control-systems,self-acting-controls,37d_37de,p102-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/37d_37de-ti-p102-01-it.ashx?rev=e48322d46dfc4f1bb1309a05897cb796
it,CH,control-systems,self-acting-controls,37d_37de,p102-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/37d_37de-ti-p102-01-it.ashx?rev=e48322d46dfc4f1bb1309a05897cb796
de,DE,control-systems,pneumatic-actuators,4000series_dr,12143,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/4000series_dr-ti-12143-de.ashx?rev=3150f66f9484404b8f24b8aee1e41fea
de,CH,control-systems,pneumatic-actuators,4000series_dr,12143,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/4000series_dr-ti-12143-de.ashx?rev=3150f66f9484404b8f24b8aee1e41fea
de,DE,control-systems,pneumatic-actuators,4000series_tr,12147,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/4000series_tr-ti-12147-de.ashx?rev=8c32d213960445da8a79a0601d18a141
de,CH,control-systems,pneumatic-actuators,4000series_tr,12147,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/4000series_tr-ti-12147-de.ashx?rev=8c32d213960445da8a79a0601d18a141
de,DE,control-systems,pneumatic-actuators,600_series,12141,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/600_series-ti-12141-de.ashx?rev=51d33ab690534a1680469912c358db01
de,DE,control-systems,pneumatic-actuators,600_series,12142,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/600_series-ti-12142-de.ashx?rev=9d248c7614094c71a8bbdb4980c6d59b
fr,FR,control-systems,self-acting-controls,accessoires_pour_regulateur_de_temperature,p033-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/accessoires_pour_regulateur_de_temperature-ti-p033-01-fr.ashx?rev=a8713524a01d4e7089d1d1ae1c5c95e0
fr,CH,control-systems,self-acting-controls,accessoires_pour_regulateur_de_temperature,p033-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/accessoires_pour_regulateur_de_temperature-ti-p033-01-fr.ashx?rev=a8713524a01d4e7089d1d1ae1c5c95e0
fr,FR,pipeline-ancillaries,air-vents-and-air-eliminators,ae10s,p149-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae10s-ti-p149-07-fr.ashx?rev=c562629314ae4eda8fe8b7efe772f2da
fr,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae10s,p149-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae10s-ti-p149-07-fr.ashx?rev=c562629314ae4eda8fe8b7efe772f2da
it,IT,pipeline-ancillaries,air-vents-and-air-eliminators,ae14,p149-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ae14-ti-p149-01-it.ashx?rev=ca578ea16d2248e780ce01e7ad420545
fr,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae14,p149-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae14-ti-p149-01-fr.ashx?rev=15e93fdc44d94108a56ae5b76dfa07b4
fr,FR,pipeline-ancillaries,air-vents-and-air-eliminators,ae14,p149-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae14-ti-p149-01-fr.ashx?rev=15e93fdc44d94108a56ae5b76dfa07b4
de,DE,pipeline-ancillaries,air-vents-and-air-eliminators,ae14e_ae14,4013,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ae14e_ae14-ti-4013-de.ashx?rev=62bcd086815e472fbf7b952b1438b565
de,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae14e_ae14,4013,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ae14e_ae14-ti-4013-de.ashx?rev=62bcd086815e472fbf7b952b1438b565
it,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae30,p017-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ae30-ti-p017-07-it.ashx?rev=f067dfb8c37143098d76ac35802eb245
it,IT,pipeline-ancillaries,air-vents-and-air-eliminators,ae30,p017-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ae30-ti-p017-07-it.ashx?rev=f067dfb8c37143098d76ac35802eb245
fr,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae30,p017-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae30-ti-p017-07-fr.ashx?rev=9cc8a53b12bf48b9bcc55141c2aa3983
fr,FR,pipeline-ancillaries,air-vents-and-air-eliminators,ae30,p017-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae30-ti-p017-07-fr.ashx?rev=9cc8a53b12bf48b9bcc55141c2aa3983
fr,FR,pipeline-ancillaries,air-vents-and-air-eliminators,ae30,p017-16,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae30-ti-p017-16-fr.ashx?rev=6532fd11a5f74be19d33eee30b18296b
fr,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae30,p017-16,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae30-ti-p017-16-fr.ashx?rev=6532fd11a5f74be19d33eee30b18296b
de,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae30_ae30a,40011,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ae30_ae30a-ti-40011-de.ashx?rev=5b579431af274df98c3c5e810b458ece
de,DE,pipeline-ancillaries,air-vents-and-air-eliminators,ae30_ae30a,40011,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ae30_ae30a-ti-40011-de.ashx?rev=5b579431af274df98c3c5e810b458ece
it,IT,pipeline-ancillaries,air-vents-and-air-eliminators,ae30lv,p017-16,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ae30lv-ti-p017-16-it.ashx?rev=02c583d3573440e6bbce427959d2b501
it,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae30lv,p017-16,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ae30lv-ti-p017-16-it.ashx?rev=02c583d3573440e6bbce427959d2b501
fr,FR,pipeline-ancillaries,air-vents-and-air-eliminators,ae36,p017-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae36-ti-p017-02-fr.ashx?rev=363f47b489074797966d16153777cd59
fr,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae36,p017-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae36-ti-p017-02-fr.ashx?rev=363f47b489074797966d16153777cd59
de,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae36a,40012,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ae36a-ti-40012-de.ashx?rev=36c224ee699f4ea5b88023c8e5b5ee06
de,DE,pipeline-ancillaries,air-vents-and-air-eliminators,ae36a,40012,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ae36a-ti-40012-de.ashx?rev=36c224ee699f4ea5b88023c8e5b5ee06
fr,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae44-ae44s,p149-08,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae44-ae44s-ti-p149-08-fr.ashx?rev=121549cd7de641f0a318e2af8e3e06a6
fr,FR,pipeline-ancillaries,air-vents-and-air-eliminators,ae44-ae44s,p149-08,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae44-ae44s-ti-p149-08-fr.ashx?rev=121549cd7de641f0a318e2af8e3e06a6
it,IT,pipeline-ancillaries,air-vents-and-air-eliminators,ae44_ae44s,p149-08,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ae44_ae44s-ti-p149-08-it.ashx?rev=bd0a43962b7548f59df0ed1751ee3108
it,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae44_ae44s,p149-08,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ae44_ae44s-ti-p149-08-it.ashx?rev=bd0a43962b7548f59df0ed1751ee3108
de,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae44s,4015,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ae44s-ti-4015-de.ashx?rev=744f802634f546d9a3119315116bdc03
de,DE,pipeline-ancillaries,air-vents-and-air-eliminators,ae44s,4015,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ae44s-ti-4015-de.ashx?rev=744f802634f546d9a3119315116bdc03
fr,FR,pipeline-ancillaries,air-vents-and-air-eliminators,ae50s,p017-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae50s-ti-p017-10-fr.ashx?rev=b645a6a305314a028debc06a7f6ce5b7
de,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae50s,p017-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ae50s-ti-p017-10-de.ashx?rev=cdba5945e3564b7e8f86730315f45d55
fr,CH,pipeline-ancillaries,air-vents-and-air-eliminators,ae50s,p017-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ae50s-ti-p017-10-fr.ashx?rev=b645a6a305314a028debc06a7f6ce5b7
it,IT,pipeline-ancillaries,air-vents-and-air-eliminators,ae50s,p017-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ae50s-ti-p017-10-it.ashx?rev=05ae24463ec04aee839bcbc0104b5825
de,DE,pipeline-ancillaries,air-vents-and-air-eliminators,ae50s,p017-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ae50s-ti-p017-10-de.ashx?rev=cdba5945e3564b7e8f86730315f45d55
fr,FR,control-systems,electric-actuators,ael3,p344-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael3-ti-p344-02-fr.ashx?rev=cdf1af434b314bdcbb38d72e401a7719
fr,CH,control-systems,electric-actuators,ael3,p344-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael3-ti-p344-02-fr.ashx?rev=cdf1af434b314bdcbb38d72e401a7719
it,IT,control-systems,electric-actuators,ael5,p358-25,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ael5-ti-p358-25-it.ashx?rev=db123f32561b4c0eaa41eae7e87dbe9c
de,DE,control-systems,electric-actuators,ael5,p358-25,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ael5-ti-p358-25-de.ashx?rev=1242f1a021924486878566caa887b8bd
fr,FR,control-systems,electric-actuators,ael5,p358-25,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael5-ti-p358-25-fr.ashx?rev=47787aaf51904989bec13c95272d982d
fr,CH,control-systems,electric-actuators,ael5,p358-28,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael5-ti-p358-28-fr.ashx?rev=a9f7e5cc83e64cae9c17423b30fbe7e6
fr,CH,control-systems,electric-actuators,ael5,p358-25,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael5-ti-p358-25-fr.ashx?rev=47787aaf51904989bec13c95272d982d
it,CH,control-systems,electric-actuators,ael5,p358-25,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ael5-ti-p358-25-it.ashx?rev=db123f32561b4c0eaa41eae7e87dbe9c
fr,FR,control-systems,electric-actuators,ael5,p358-28,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael5-ti-p358-28-fr.ashx?rev=a9f7e5cc83e64cae9c17423b30fbe7e6
de,CH,control-systems,electric-actuators,ael5,p358-25,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ael5-ti-p358-25-de.ashx?rev=1242f1a021924486878566caa887b8bd
fr,FR,control-systems,electric-actuators,ael56-ael66,p358-30,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael56-ael66-ti-p358-30-fr.ashx?rev=eec3f8be08cd44b8b77f143b2e93c241
fr,CH,control-systems,electric-actuators,ael56-ael66,p358-30,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael56-ael66-ti-p358-30-fr.ashx?rev=eec3f8be08cd44b8b77f143b2e93c241
it,IT,control-systems,electric-actuators,ael56_66,p358-30,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ael56_66-ti-p358-30-it.ashx?rev=8a986917175948f7bbfb9ba74593149b
de,DE,control-systems,electric-actuators,ael56_ael66,p358-30,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ael56_ael66-ti-p358-30-de.ashx?rev=d202dde79c0f4cc0b06d43dcdc9ab1d5
de,CH,control-systems,electric-actuators,ael56_ael66,p358-30,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ael56_ael66-ti-p358-30-de.ashx?rev=d202dde79c0f4cc0b06d43dcdc9ab1d5
de,CH,control-systems,electric-actuators,ael6,p358-23,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ael6-ti-p358-23-de.ashx?rev=4a06057aa2f641e8b24307c91d7cb6fa
fr,CH,control-systems,electric-actuators,ael6,p358-23,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael6-ti-p358-23-fr.ashx?rev=8bafc126b2334d5488294c32d84fdb93
fr,FR,control-systems,electric-actuators,ael6,p358-23,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael6-ti-p358-23-fr.ashx?rev=8bafc126b2334d5488294c32d84fdb93
de,DE,control-systems,electric-actuators,ael6,p358-23,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ael6-ti-p358-23-de.ashx?rev=4a06057aa2f641e8b24307c91d7cb6fa
it,IT,control-systems,electric-actuators,ael6,p358-23,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ael6-ti-p358-23-it.ashx?rev=6c6e0571a6194ca3973c3f1f70b432e3
it,CH,control-systems,electric-actuators,ael6,p358-23,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ael6-ti-p358-23-it.ashx?rev=6c6e0571a6194ca3973c3f1f70b432e3
it,IT,control-systems,electric-actuators,ael7,p713-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ael7-ti-p713-02-it.ashx?rev=b96fb6fbf5e04d09b3fdb6cf39ea8f35
de,DE,control-systems,electric-actuators,ael7,p713-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ael7-ti-p713-02-de.ashx?rev=70464fcf1fa849899b571c847a1d4979
de,DE,control-systems,electric-actuators,ael8,p714-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ael8-ti-p714-01-de.ashx?rev=3196ffd57ed545eabf7df5a7f3d7b3a2
fr,FR,control-systems,electric-actuators,ael8,p714-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ael8-ti-p714-01-fr.ashx?rev=25f7bc3d77c7468d8210f86d00a7cf7b
fr,CH,pipeline-ancillaries,air-vents-and-air-eliminators,aes14,p149-14,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/aes14-ti-p149-14-fr.ashx?rev=57bc516a9acf41a8835aa8ec7c72b4e1
fr,FR,pipeline-ancillaries,air-vents-and-air-eliminators,aes14,p149-14,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/aes14-ti-p149-14-fr.ashx?rev=57bc516a9acf41a8835aa8ec7c72b4e1
it,IT,pipeline-ancillaries,air-vents-and-air-eliminators,aes14,p149-14,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/aes14-ti-p149-14-it.ashx?rev=5b184c2c5c4148d4944694fb28b54a35
it,CH,pipeline-ancillaries,air-vents-and-air-eliminators,aes14,p149-14,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/aes14-ti-p149-14-it.ashx?rev=5b184c2c5c4148d4944694fb28b54a35
de,DE,pipeline-ancillaries,air-vents-and-air-eliminators,aes14_s_e,p149-14,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/aes14_s_e-ti-p149-14-de.ashx?rev=17f47a4c283e47a88c644f9e2af31c6e
de,CH,pipeline-ancillaries,air-vents-and-air-eliminators,aes14_s_e,p149-14,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/aes14_s_e-ti-p149-14-de.ashx?rev=17f47a4c283e47a88c644f9e2af31c6e
it,CH,compressed-air,drain-traps-and-ancillaries,airodyn,p610-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/airodyn-ti-p610-05-it.ashx?rev=16d1363e6a46440e90f4bd743932d4e5
de,DE,compressed-air,drain-traps-and-ancillaries,airodyn,p610-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/airodyn-ti-p610-05-de.ashx?rev=555030aa75044b3090edf2cc16d11b78
it,IT,compressed-air,drain-traps-and-ancillaries,airodyn,p610-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/airodyn-ti-p610-05-it.ashx?rev=16d1363e6a46440e90f4bd743932d4e5
de,CH,compressed-air,drain-traps-and-ancillaries,airodyn,p610-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/airodyn-ti-p610-05-de.ashx?rev=555030aa75044b3090edf2cc16d11b78
fr,CH,compressed-air,drain-traps-and-ancillaries,airodyn,p610-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/airodyn-ti-p610-05-fr.ashx?rev=8e47314d21ce451bb28165d61fe7ff49
fr,FR,compressed-air,drain-traps-and-ancillaries,airodyn,p610-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/airodyn-ti-p610-05-fr.ashx?rev=8e47314d21ce451bb28165d61fe7ff49
it,IT,control-systems,pneumatic-actuators,ap_m,p372-09,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ap_m-ti-p372-09-it.ashx?rev=89e6d012a7fc44afbb8e585a83bdeaf6
fr,FR,isolation-valves,ball-valves,api607,p133-81,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/api607-ti-p133-81-fr.ashx?rev=e28c3d626ee14775bc21aadeab033848
fr,CH,boiler-controls-and-systems,level-controls,aps1,p402-68,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/aps1-ti-p402-68-fr.ashx?rev=9a25bbe606184cf6a17d51fbd2ac3821
fr,FR,boiler-controls-and-systems,level-controls,aps1,p402-68,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/aps1-ti-p402-68-fr.ashx?rev=9a25bbe606184cf6a17d51fbd2ac3821
fr,CH,condensate-and-heat-recovery-systems,mechanical-pumps,apt10-45,p612-28,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/apt10-45-ti-p612-28-fr.ashx?rev=5d3ebee087b24916beeccdccedbe56fa
de,CH,condensate-and-heat-recovery-systems,mechanical-pumps,apt10-45,p612-28,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/apt10-45-ti-p612-28-de.ashx?rev=348f3f5d562248ada563216b02e895e6
de,CH,condensate-and-heat-recovery-systems,mechanical-pumps,apt10-45,p612-29,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/apt10-45-ti-p612-29-de.ashx?rev=4fef37e620e2474281a883d2ec0e485f
de,DE,condensate-and-heat-recovery-systems,mechanical-pumps,apt10-45,p612-28,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/apt10-45-ti-p612-28-de.ashx?rev=348f3f5d562248ada563216b02e895e6
de,DE,condensate-and-heat-recovery-systems,mechanical-pumps,apt10-45,p612-29,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/apt10-45-ti-p612-29-de.ashx?rev=4fef37e620e2474281a883d2ec0e485f
fr,FR,condensate-and-heat-recovery-systems,mechanical-pumps,apt10-45,p612-28,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/apt10-45-ti-p612-28-fr.ashx?rev=5d3ebee087b24916beeccdccedbe56fa
fr,FR,condensate-and-heat-recovery-systems,mechanical-pumps,apt10-ppu_apt14-ppu-apt14hc-ppu,p680-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/apt10-ppu_apt14-ppu-apt14hc-ppu-ti-p680-01-fr.ashx?rev=25f9f7469fd547459c3fd35128830d7f
fr,CH,condensate-and-heat-recovery-systems,mechanical-pumps,apt10-ppu_apt14-ppu-apt14hc-ppu,p680-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/apt10-ppu_apt14-ppu-apt14hc-ppu-ti-p680-01-fr.ashx?rev=25f9f7469fd547459c3fd35128830d7f
it,IT,condensate-and-heat-recovery-systems,automatic-pumps,apt10_4_5,p612-28,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/apt10_4_5-ti-p612-28-it.ashx?rev=d942cf9d16f5463f8ac6cbfe1a3def27
it,CH,condensate-and-heat-recovery-systems,mechanical-pumps,apt10_4_5,p612-28,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/apt10_4_5-ti-p612-28-it.ashx?rev=d942cf9d16f5463f8ac6cbfe1a3def27
it,IT,condensate-and-heat-recovery-systems,mechanical-pumps,apt10_4_5,p612-28,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/apt10_4_5-ti-p612-28-it.ashx?rev=d942cf9d16f5463f8ac6cbfe1a3def27
it,IT,condensate-and-heat-recovery-systems,automatic-pumps,apt10_4_5_ppu_apt,p680-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/apt10_4_5_ppu_apt-ti-p680-01-it.ashx?rev=8bf0eee684a54907acb360cba1c11f2f
it,IT,condensate-and-heat-recovery-systems,mechanical-pumps,apt10_4_5_ppu_apt,p680-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/apt10_4_5_ppu_apt-ti-p680-01-it.ashx?rev=8bf0eee684a54907acb360cba1c11f2f
it,CH,condensate-and-heat-recovery-systems,mechanical-pumps,apt10_4_5_ppu_apt,p680-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/apt10_4_5_ppu_apt-ti-p680-01-it.ashx?rev=8bf0eee684a54907acb360cba1c11f2f
fr,CH,condensate-and-heat-recovery-systems,mechanical-pumps,apt14-apt14hc-apt14shc,p612-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/apt14-apt14hc-apt14shc-ti-p612-02-fr.ashx?rev=5cd3e29417814e90ba7565c15f746889
fr,FR,condensate-and-heat-recovery-systems,mechanical-pumps,apt14-apt14hc-apt14shc,p612-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/apt14-apt14hc-apt14shc-ti-p612-02-fr.ashx?rev=5cd3e29417814e90ba7565c15f746889
de,CH,condensate-and-heat-recovery-systems,mechanical-pumps,apt14_14hc,p612-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/apt14_14hc-ti-p612-02-de.ashx?rev=1a1bdbc9bbbe4de6a0d5fdc62307ecc2
de,CH,condensate-and-heat-recovery-systems,mechanical-pumps,apt14_14hc,p612-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/apt14_14hc-ti-p612-07-de.ashx?rev=580dd760d08f4ff395d97052748d5987
de,DE,condensate-and-heat-recovery-systems,mechanical-pumps,apt14_14hc,p612-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/apt14_14hc-ti-p612-07-de.ashx?rev=580dd760d08f4ff395d97052748d5987
de,DE,condensate-and-heat-recovery-systems,mechanical-pumps,apt14_14hc,p612-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/apt14_14hc-ti-p612-02-de.ashx?rev=1a1bdbc9bbbe4de6a0d5fdc62307ecc2
it,IT,condensate-and-heat-recovery-systems,mechanical-pumps,apt14_apt14hc_e,p612-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/apt14_apt14hc_e-ti-p612-02-it.ashx?rev=c121949ce59a40c892b2e4c14b916cfa
it,IT,condensate-and-heat-recovery-systems,automatic-pumps,apt14_apt14hc_e,p612-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/apt14_apt14hc_e-ti-p612-02-it.ashx?rev=c121949ce59a40c892b2e4c14b916cfa
it,CH,condensate-and-heat-recovery-systems,mechanical-pumps,apt14_apt14hc_e,p612-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/apt14_apt14hc_e-ti-p612-02-it.ashx?rev=c121949ce59a40c892b2e4c14b916cfa
de,DE,control-systems,self-acting-controls,aths,aths,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/aths-ti-aths-de.ashx?rev=a7c101ad2817448aae73cf6b6fbbd64b
de,CH,control-systems,self-acting-controls,aths,aths,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/aths-ti-aths-de.ashx?rev=a7c101ad2817448aae73cf6b6fbbd64b
fr,FR,heat-transfer-solutions,heat-exchangers,automate_plc,r01-373,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/automate_plc-ti-r01-373-fr.ashx?rev=6d66da797aa4481aa3b98ddee070574b
